first_name,last_name,full_name,phone,client_id,dob,age,inception,city,state,street,advisor,lat,lon,account_types,total_aum
Annie,Raines,Annie Raines,159-725-9939,898,1960-10-26,58,2001-04-02,Farmington,AR,110 Allen Place,Cynthia,36.04627,-94.23044,"Brokerage,Roth 401(k),Traditional IRA",62086.374304427874
Dorothy,Walton,Dorothy Walton,487-801-8127,899,1973-10-03,45,2011-10-26,Tyngsborough,MA,5 Centercrest Drive,Robert,42.670101,-71.4206892,Roth 401(k),13040.243171466895
Ben,Ison,Ben Ison,267-258-2831,900,1986-02-06,32,2013-06-09,Anchorage,AK,5436 Dorbrandt Street,Robert,61.17090200000001,-149.904782,"Traditional IRA,Brokerage,Roth 401(k),Roth IRA",35578.08955564445
Michael,Feurtado,Michael Feurtado,354-352-9686,901,1958-01-05,60,2016-05-03,Nashville,TN,407 West Hillwood Drive,Cynthia,36.12585,-86.867256,Roth IRA,7317.718518926115
Hayley,Field,Hayley Field,489-600-0726,902,1979-02-11,39,2001-08-17,Oklahoma City,OK,5005 North Miller Avenue,Robert,35.5213931,-97.56191270000001,"529,Roth IRA,Roth 401(k),Traditional IRA",263967.9242302341
Marcella,Sampson,Marcella Sampson,621-595-9460,903,1970-05-16,48,2006-02-07,Panama City,FL,2936 State Avenue,Robert,30.202236,-85.66611499999999,"Roth IRA,Traditional IRA",288529.3607619482
Heather,Edwards,Heather Edwards,347-284-7184,904,1976-06-10,42,2009-05-24,Montgomery,AL,5706 Worchester Drive,Cynthia,32.340243,-86.218834,"Brokerage,Roth 401(k),Traditional IRA,Roth IRA",61645.581930321634
Antonio,Gilbert,Antonio Gilbert,258-357-4554,905,1954-02-13,64,2016-01-24,Savannah,GA,13 Breezy Palm Way,Cynthia,31.994747,-81.06653399999999,"Roth IRA,Brokerage,Roth 401(k),529",210568.39248474123
Terry,Healy,Terry Healy,248-726-6316,906,1965-03-16,53,2006-02-24,Louisville,KY,15510 Champion Lakes Place,Cynthia,38.276776,-85.47488,"Roth IRA,Roth 401(k),529,Brokerage,Traditional IRA",249395.35006993695
Armand,Pierce,Armand Pierce,351-525-5337,907,1988-06-22,30,2016-11-25,Laurel,MD,3324 Valley Lee South,Robert,39.090502,-76.81145699999999,"Brokerage,Roth IRA",33406.3986828786
Randall,Fuller,Randall Fuller,402-731-4333,908,1982-04-26,36,2000-03-17,Fayetteville,AR,3111 West Ika Lane,Robert,36.1101344,-94.20362809999999,"Roth 401(k),Brokerage,Traditional IRA,529,Roth IRA",74141.75189707878
Evelyn,Miller,Evelyn Miller,276-613-3098,909,1966-01-12,52,2002-04-05,Washington,DC,1303 Kearny Street Northeast,Robert,38.9304786,-76.9882106,"Traditional IRA,Roth IRA,Roth 401(k)",51996.672342729216
Eve,Plazza,Eve Plazza,171-597-0343,910,1952-09-08,66,2011-03-02,Telluride,CO,747 West Pacific Avenue,Cynthia,37.93869100000001,-107.819887,"Roth IRA,529,Roth 401(k),Brokerage,Traditional IRA",78999.86684283041
Sherry,Crume,Sherry Crume,614-716-0408,911,1976-10-26,42,2012-10-04,Revere,MA,500 Revere Beach Boulevard,Cynthia,42.4282118,-70.9804188,"Traditional IRA,529,Roth IRA,Roth 401(k),Brokerage",72255.54957626016
James,Crenshaw,James Crenshaw,290-918-0340,912,1970-03-02,48,2012-01-15,Montgomery,AL,521 McGregor Court,Cynthia,32.390155,-86.17670799999999,"Roth IRA,529",291774.96748939547
Anne,Fars,Anne Fars,179-654-3636,913,1968-11-24,49,2012-05-27,Savannah,GA,23 Cove Drive,Robert,31.980788,-81.212321,Traditional IRA,7407.792960613283
Evelyn,Bankston,Evelyn Bankston,196-904-8911,914,1973-03-03,45,2017-01-03,Norman,OK,634 Chautauqua Avenue,Cynthia,35.2098299,-97.450526,Roth 401(k),1597.304590774221
Helen,Helms,Helen Helms,250-119-0194,915,1950-02-17,68,2009-11-16,Washington,DC,534 Hamilton Street Northeast,Cynthia,38.954267,-76.997085,"529,Roth IRA,Traditional IRA",51022.74758439625
Fay,Beehler,Fay Beehler,253-884-7729,916,1977-06-12,41,2010-06-18,Glendale,AZ,4319 West Claremont Street,Cynthia,33.528782,-112.152664,"Traditional IRA,Roth IRA,Roth 401(k),529,Brokerage",285935.1936849106
Katy,Simmons,Katy Simmons,216-738-1473,917,1958-07-10,60,2004-10-03,Savannah,GA,707 Leaning Oaks Drive,Cynthia,32.007317,-80.970293,529,138057.81277695415
Thomas,Belcher,Thomas Belcher,625-430-1577,918,1951-08-10,67,2016-08-19,Baltimore,MD,5224 Wasena Avenue,Cynthia,39.223779,-76.60339499999999,"Roth 401(k),Traditional IRA,Brokerage,529",66315.04579082617
Benjamin,Golden,Benjamin Golden,696-508-4257,919,1982-05-19,36,2003-03-28,Oklahoma City,OK,1709 Southeast 51st Street,Robert,35.414161,-97.48171099999999,"529,Traditional IRA,Roth IRA,Roth 401(k),Brokerage",331054.6112665934
Erin,Bray,Erin Bray,233-385-7697,920,1960-11-11,58,2004-02-01,Panama City,FL,1405 Mercedes Avenue,Cynthia,30.1738039,-85.6462091,"Roth IRA,Brokerage",9716.40270193079
John,Jimenez,John Jimenez,113-445-0805,921,1984-03-23,34,2014-06-13,Montgomery,AL,4216 Park Boulevard,Cynthia,32.336456,-86.237101,"529,Brokerage,Traditional IRA,Roth IRA",42056.77796668527
Howard,Gregg,Howard Gregg,393-315-3647,922,1985-06-16,33,2005-08-08,Edmond,OK,1709 Travers Court,Robert,35.694913,-97.507218,"529,Traditional IRA,Brokerage",12178.792511294543
Richard,Kimbrell,Richard Kimbrell,533-883-8607,923,1989-04-20,29,2007-08-16,Braintree,MA,66 Bradford Road,Robert,42.17711,-71.010283,Brokerage,2128.884057836759
Dorothy,Cosby,Dorothy Cosby,555-603-8625,924,1973-06-12,45,2014-07-03,Newton,MA,83 Oakdale Road,Robert,42.3184962,-71.1985203,"Traditional IRA,Brokerage,Roth 401(k),529",57009.280346799125
Jessica,Harvey,Jessica Harvey,437-164-1210,925,1980-08-28,38,2015-12-12,Savannah,GA,5108 Franklin Street,Cynthia,32.034987,-81.121928,"Roth 401(k),Roth IRA,529,Traditional IRA",327859.1575998914
Ann,Grindle,Ann Grindle,470-305-9357,926,1962-04-02,56,2001-09-17,Nashville,TN,5029 Montclair Drive,Cynthia,36.068873,-86.754205,"529,Traditional IRA,Roth 401(k),Roth IRA",68186.8993005465
Gary,Williams,Gary Williams,398-934-4963,927,1977-03-15,41,2012-02-25,Nashville,TN,3313 Daisy Trail,Robert,36.076186,-86.60113799999999,"Roth 401(k),Roth IRA",30864.66946549386
George,Rogers,George Rogers,590-317-2796,928,1953-11-19,65,2000-07-24,Savannah,GA,4 Marsh Haven Lane,Robert,31.890955,-81.0497989,"Roth 401(k),Roth IRA,529,Traditional IRA,Brokerage",57998.23476728113
Shirley,Stubbert,Shirley Stubbert,642-334-3596,929,1954-09-05,64,2013-09-01,Newfane,VT,578 Vermont 30,Robert,42.9853466,-72.6551727,"Traditional IRA,Brokerage",214454.81978339702
Lori,Perry,Lori Perry,358-433-4190,930,1984-07-03,34,2012-01-14,Arvada,CO,8347 Ames Way,Robert,39.848264,-105.055291,"Roth 401(k),Traditional IRA,529,Brokerage",289238.6110538475
Kenneth,Saavedra,Kenneth Saavedra,216-301-2696,931,1981-12-03,36,2001-01-17,Montgomery,AL,9457 Winfield Place,Robert,32.341347,-86.14867799999999,"529,Traditional IRA,Brokerage",53219.745994969635
Jon,Bauman,Jon Bauman,258-345-9107,932,1990-02-14,28,2009-12-27,Panama City,FL,7758 Betty Louise Drive,Cynthia,30.142779,-85.5594799,"Traditional IRA,529,Roth 401(k),Roth IRA,Brokerage",55516.02431008166
Peter,Wilson,Peter Wilson,237-288-1930,933,1959-03-10,59,2011-02-25,Nashville,TN,606 Spence Enclave Way,Robert,36.1534208,-86.7201705,"Roth 401(k),Traditional IRA,Brokerage,529",228169.1573907951
Celeste,Bohn,Celeste Bohn,670-891-5639,934,1962-01-23,56,2003-09-01,Arvada,CO,7072 Quail Street,Robert,39.826338,-105.12315,"Traditional IRA,Roth 401(k),529,Brokerage",259774.5784983403
Cristina,Ventura,Cristina Ventura,291-709-8612,935,1950-07-22,68,2010-09-04,Agawam,MA,74 Springfield Street,Cynthia,42.0894922,-72.6297558,"Roth 401(k),Roth IRA,529,Traditional IRA,Brokerage",74555.43957629417
Kenneth,Edward,Kenneth Edward,354-655-8842,936,1978-03-06,40,2016-05-20,Arvada,CO,7720 Allison Street,Robert,39.8383411,-105.0855734,"Roth IRA,Brokerage",41546.46073490035
Kristie,Brown,Kristie Brown,353-752-9571,937,1990-07-21,28,2012-05-06,Eureka,CA,461 Alder Street,Robert,40.76621,-124.164174,"Traditional IRA,Brokerage,Roth 401(k),Roth IRA",33065.592705622286
Douglas,Dunbar,Douglas Dunbar,453-502-9722,938,1962-07-24,56,2017-12-18,Yucaipa,CA,12283 Thomas Lane,Cynthia,34.030566,-117.089117,"Brokerage,529,Roth IRA",99101.80397909232
Rafael,James,Rafael James,282-452-7139,939,1957-04-14,61,2005-07-26,Louisville,KY,2506 West Madison Street,Robert,38.253755,-85.7933322,"Brokerage,Roth IRA,Traditional IRA,Roth 401(k),529",435260.66179060435
Mary,White,Mary White,654-410-2348,940,1963-05-15,55,2001-06-20,Glendale,AZ,4922 West Cholla Street,Cynthia,33.5894819,-112.166303,"529,Brokerage",19883.419552294563
Melvin,Jackson,Melvin Jackson,592-956-4970,941,1951-07-09,67,2015-01-09,Litchfield Park,AZ,12546 West Montebello Avenue,Robert,33.520215,-112.330507,"Roth 401(k),Roth IRA,Traditional IRA,529",43127.947229240155
Maria,Taylor,Maria Taylor,228-196-4999,942,1962-09-14,56,2006-05-20,Panama City,FL,1025 West 19th Street,Robert,30.18252889999999,-85.676771,"Traditional IRA,Roth IRA,Brokerage",24037.439954095767
Debbie,Rivera,Debbie Rivera,454-554-6735,943,1961-04-19,57,2017-03-20,Washington,DC,4418 15th Street Northwest,Robert,38.944698,-77.03482319999999,"Roth 401(k),Roth IRA,Traditional IRA,529",56471.5373063611
Robert,Kryder,Robert Kryder,415-174-2592,944,1985-01-18,33,2014-11-20,Nashville,TN,913 Fallview Trail,Cynthia,36.02419100000001,-86.718305,"529,Brokerage,Roth IRA,Traditional IRA,Roth 401(k)",324914.9659254805
April,Lyles,April Lyles,523-665-1209,945,1986-11-01,32,2002-03-09,Union City,CA,31250 Courthouse Drive,Robert,37.60187639999999,-122.0648031,"Brokerage,Roth IRA",39851.869485118106
Matthew,Hilbert,Matthew Hilbert,190-684-2571,946,1982-10-09,36,2003-06-17,Washington,DC,760 11th Street Southeast,Cynthia,38.879695,-76.99121,"Brokerage,Traditional IRA,Roth IRA",44822.4838244752
Stan,Colangelo,Stan Colangelo,378-893-5795,947,1974-05-17,44,2000-10-17,Deale,MD,5926 Sneed Drive,Robert,38.78465,-76.54507799999999,"Traditional IRA,529,Brokerage",189913.3991921352
Lillian,Johnson,Lillian Johnson,466-937-9609,948,1958-09-02,60,2000-02-09,Glen Burnie,MD,105 Gilmore Street,Cynthia,39.176817,-76.630884,"Brokerage,529,Roth 401(k),Traditional IRA",60536.94371409511
Glenda,Brittain,Glenda Brittain,675-879-4643,949,1956-12-18,61,2013-02-08,Glendale,AZ,5244 West Port Au Prince Lane,Robert,33.622672,-112.17283,"Roth 401(k),Traditional IRA,Brokerage,529,Roth IRA",74538.89314305915
Robin,Klug,Robin Klug,163-262-7119,950,1954-02-05,64,2012-03-01,Manchester,CT,80 Homestead Street,Cynthia,41.785401,-72.531238,"529,Brokerage,Roth IRA",46259.011826657385
Loretta,Keeler,Loretta Keeler,531-295-4781,951,1980-02-14,38,2005-09-13,Panama City,FL,1309 Clay Avenue,Robert,30.1729,-85.69342999999999,"Traditional IRA,529,Roth IRA,Roth 401(k)",45194.277180864054
Eric,Walker,Eric Walker,148-610-8524,952,1957-12-10,60,2003-02-27,Nashville,TN,584 Rural Hill Road,Cynthia,36.089291,-86.621854,"529,Traditional IRA,Roth 401(k),Roth IRA,Brokerage",359761.780389142
Barbara,Block,Barbara Block,433-871-7904,953,1967-08-05,51,2011-12-14,Oak Bluffs,MA,93 Alpine Avenue,Cynthia,41.4401517,-70.5804332,Roth IRA,3840.624185644541
James,Destephen,James Destephen,359-580-4181,954,1974-07-05,44,2011-05-07,Grand Junction,CO,491 Arabian Way,Robert,39.07548999999999,-108.474785,"Roth 401(k),Traditional IRA,Brokerage",164345.61690937955
Mark,Wilson,Mark Wilson,188-506-8313,955,1966-07-06,52,2012-08-26,Glendale,AZ,6116 West Charter Oak Road,Cynthia,33.597866,-112.191085,Brokerage,54749.403265200905
Tiffany,Hobbs,Tiffany Hobbs,474-255-0317,956,1988-02-15,30,2010-05-05,Brentwood,TN,5526 Thalman Drive,Cynthia,36.044282,-86.748932,"Brokerage,Roth 401(k),Roth IRA",97465.84983959584
Louis,Satterfield,Louis Satterfield,390-341-7209,957,1985-01-18,33,2004-11-11,Manchester,CT,173 Spruce Street,Robert,41.7705332,-72.51594109999999,Brokerage,19086.739385538753
Cheryl,Schmidt,Cheryl Schmidt,195-758-4057,958,1954-12-13,63,2007-10-26,Fayetteville,AR,683 North Wilson Avenue,Cynthia,36.073326,-94.166248,"529,Roth 401(k),Traditional IRA",40748.60955285268
David,Steele,David Steele,583-482-0631,959,1984-07-05,34,2017-07-25,Edmond,OK,2900 North Western Avenue,Robert,35.687568,-97.53227299999999,"Roth IRA,Traditional IRA",14224.28490617605
Nathaniel,Monte,Nathaniel Monte,274-315-3922,960,1966-06-17,52,2001-09-09,Montgomery,AL,5840 Eagle Circle,Cynthia,32.325512,-86.2287363,"Brokerage,529,Traditional IRA,Roth 401(k)",50980.514847432976
Hubert,Brown,Hubert Brown,527-200-8398,961,1985-11-16,32,2006-07-28,Millis,MA,22 Eden Street,Robert,42.1775811,-71.3352846,"Traditional IRA,Brokerage,Roth 401(k),Roth IRA",122440.83914711638
Ryan,Sharr,Ryan Sharr,374-984-2559,962,1980-10-03,38,2017-02-07,Arvada,CO,7250 Urban Drive,Cynthia,39.827875,-105.133965,"Brokerage,Roth 401(k)",40721.41444497115
Jason,Jones,Jason Jones,651-338-1431,963,1953-11-03,65,2000-05-27,Montgomery,AL,487 Maury Street,Cynthia,32.3607439,-86.300546,"Roth 401(k),Brokerage,Roth IRA",290627.84512796206
Mary,Katz,Mary Katz,381-571-7720,964,1954-10-03,64,2003-11-15,Oakland,CA,281 MacArthur Boulevard,Robert,37.8147324,-122.25217,"Roth IRA,Brokerage",87636.57009061151
Danny,Benefiel,Danny Benefiel,158-429-7586,965,1965-09-09,53,2012-12-11,Savannah,GA,13213 Spanish Moss Road,Robert,31.959828,-81.147904,"Brokerage,Roth IRA,Traditional IRA,529,Roth 401(k)",191256.68193110253
Emanuel,Greene,Emanuel Greene,423-134-0722,966,1962-11-23,55,2012-07-15,Sutter Creek,CA,10841 Sutter Circle,Robert,38.378499,-120.775775,"Roth IRA,Brokerage,Traditional IRA,Roth 401(k)",64225.848044245926
Kerri,Spears,Kerri Spears,279-530-5042,967,1980-05-14,38,2002-10-10,Berkeley,CA,2414 Parker Street,Robert,37.862903,-122.2595092,"Brokerage,Roth 401(k)",21742.34414969726
Laurel,Setser,Laurel Setser,261-247-7169,968,1986-04-28,32,2002-02-02,Arvada,CO,6029 Wright Street,Cynthia,39.8063897,-105.1397744,"529,Roth IRA",16599.74676784778
Ernest,Lewis,Ernest Lewis,589-809-7264,969,1969-06-04,49,2007-10-22,Panama City Beach,FL,420 Cove Villa Street,Robert,30.1931873,-85.761876,"Roth IRA,Roth 401(k),529",33727.396550369165
Kenneth,Jones,Kenneth Jones,372-380-1296,970,1959-05-07,59,2004-07-26,Walpole,MA,502 Main Street,Robert,42.159379,-71.24192699999999,"Traditional IRA,Roth 401(k)",37096.66652201493
Andrew,Stephenson,Andrew Stephenson,545-268-1283,971,1972-03-22,46,2017-02-03,Mount Juliet,TN,4927 Alvin Sperry Road,Robert,36.143557,-86.556877,"Roth 401(k),Brokerage,Traditional IRA,Roth IRA,529",39865.37965452925
James,Whitrock,James Whitrock,609-418-0112,972,1981-05-19,37,2015-10-07,Panama City,FL,2538 East 40th Plaza,Robert,30.221455,-85.626834,"Brokerage,Roth 401(k)",33361.58187511507
Derek,Wisniewski,Derek Wisniewski,448-751-0018,973,1983-03-13,35,2006-01-08,Fayetteville,AR,1 North School Avenue,Cynthia,36.0632351,-94.1649619,"529,Roth 401(k),Roth IRA,Brokerage,Traditional IRA",61882.361645109
Melvin,Elliott,Melvin Elliott,462-212-4212,974,1954-12-28,63,2006-06-17,Prospect,KY,9306 Norton Commons Boulevard,Cynthia,38.3232327,-85.5679148,"Traditional IRA,Roth IRA,Brokerage,529",43650.48143764154
Ronald,Robbins,Ronald Robbins,322-720-8225,975,1958-07-10,60,2000-08-23,Berkeley,CA,169 Avenida Drive,Cynthia,37.884824,-122.249694,"Brokerage,Roth IRA,Traditional IRA,Roth 401(k)",184193.13731222117
William,Venable,William Venable,415-377-6340,976,1963-05-23,55,2012-09-26,Savannah,GA,1403 Lincoln Street,Cynthia,32.0613716,-81.09482249999999,Brokerage,1676.9533712475368
Ina,Moore,Ina Moore,417-360-0522,977,1981-06-12,37,2003-12-20,Savannah,GA,2223 North Fernwood Court,Robert,32.029307,-81.06297099999999,"Brokerage,Traditional IRA,529,Roth 401(k)",319486.5080915121
Janet,Hawkins,Janet Hawkins,227-960-7964,978,1990-11-07,28,2014-09-27,Peabody,MA,11 Proctor Circle,Cynthia,42.535503,-70.953384,"Roth IRA,Brokerage,Roth 401(k)",352052.9787961426
Lindsey,Maley,Lindsey Maley,275-695-7566,979,1990-07-25,28,2006-03-01,Norman,OK,4012 Heritage Place Drive,Cynthia,35.220543,-97.50166999999999,"Roth 401(k),529,Roth IRA",246736.17425465584
Anna,Watson,Anna Watson,476-654-1574,980,1952-03-13,66,2009-05-11,Panama City,FL,312 North Cove Boulevard,Robert,30.1520433,-85.6500713,"Brokerage,Traditional IRA,Roth IRA",99359.93502837206
Kimberly,Schroot,Kimberly Schroot,294-334-8514,981,1956-11-08,62,2015-12-19,Anchorage,AK,1220 Crow Berry Circle,Cynthia,61.127501,-149.859694,"529,Roth IRA,Brokerage,Roth 401(k)",58589.145923349046
Donald,Walker,Donald Walker,461-849-8363,982,1957-03-19,61,2014-12-28,Newton,MA,65 Clark Street,Robert,42.321396,-71.1995577,"Brokerage,Roth 401(k),Traditional IRA,529",22754.089769547918
Felix,Martinez,Felix Martinez,477-600-0166,983,1969-09-05,49,2015-09-27,Nashville,TN,115 Colemont Court,Robert,36.0603,-86.698751,"Brokerage,Roth 401(k)",12664.048415882624
Margaret,Mojica,Margaret Mojica,541-416-2195,984,1958-08-22,60,2009-01-12,Union City,CA,4231 Miramonte Way,Robert,37.591721,-122.075993,Roth IRA,1676.2131771980303
Anna,Woolwine,Anna Woolwine,483-973-9091,985,1967-02-01,51,2013-03-16,Anchorage,AK,1320 Huffman Park Drive,Cynthia,61.10976600000001,-149.858039,"Roth IRA,Traditional IRA,Roth 401(k)",35977.040698840094
Viola,Vaughn,Viola Vaughn,221-415-3627,986,1967-11-08,51,2011-08-26,Anchorage,AK,4221 Thompson Avenue,Cynthia,61.2277595,-149.8015005,"Brokerage,Traditional IRA,529,Roth 401(k)",43328.059390833376
Betty,Clifford,Betty Clifford,375-815-2636,987,1961-11-16,57,2016-06-21,Montgomery,AL,4714 Narrow Lane Road,Robert,32.3140725,-86.2819674,Traditional IRA,12705.357386889544
James,Stephenson,James Stephenson,135-240-0636,988,1990-07-15,28,2008-11-12,Glendale,AZ,20241 North 67th Avenue,Cynthia,33.670937,-112.2005539,"Roth 401(k),529",19699.84282748805
Sharon,Ewing,Sharon Ewing,633-938-5809,989,1972-01-03,46,2010-11-01,Glendale,AZ,6741 West Robert E Lee Street,Cynthia,33.6488749,-112.204666,"Roth 401(k),529,Traditional IRA,Roth IRA",41170.44719061574
Kevin,Bertram,Kevin Bertram,522-218-6383,990,1981-01-07,37,2004-01-06,Pleasanton,CA,8063 Regency Drive,Robert,37.661416,-121.908019,"Roth 401(k),Roth IRA",65695.70553652041
Roland,Leak,Roland Leak,316-121-9636,991,1972-12-19,45,2013-08-11,Manchester,CT,173 Center Street,Cynthia,41.7742099,-72.5267609,"Traditional IRA,529,Brokerage,Roth 401(k),Roth IRA",91916.4558912157
Audrey,Garrison,Audrey Garrison,272-706-4438,992,1962-10-26,56,2009-03-14,Washington,DC,1303 Kearny Street Northeast,Robert,38.9304786,-76.9882106,Brokerage,12283.267043117616
Ethel,Thomas,Ethel Thomas,697-364-6716,993,1968-04-22,50,2003-06-20,Washington,DC,4700 10th Street Northeast,Robert,38.946402,-76.99293999999999,Brokerage,15221.445929227775
Angela,Rowe,Angela Rowe,170-175-5560,994,1952-09-24,66,2016-12-21,Louisville,KY,109 Cambridge Station Road,Robert,38.244527,-85.56912799999999,Brokerage,7405.824833416464
Darrel,Taylor,Darrel Taylor,157-535-2260,995,1951-11-16,67,2004-12-09,Fayetteville,AR,2849 Quail Drive,Robert,36.095294,-94.20036300000001,"Brokerage,Roth 401(k),529",189383.24637342108
Paul,Anderson,Paul Anderson,274-775-9885,996,1958-12-14,59,2017-06-09,Panama City,FL,234 East Beach Drive,Robert,30.1513967,-85.6604158,"Roth IRA,Roth 401(k)",23211.21721349709
Kyle,Stephens,Kyle Stephens,287-904-3319,997,1976-11-11,42,2007-09-08,Oklahoma City,OK,1245 Southwest 31st Street,Robert,35.4336277,-97.5388728,"Roth IRA,Roth 401(k)",14297.624313060966
Mary,Mccrory,Mary Mccrory,241-824-0533,998,1987-06-11,31,2011-03-27,Groton,VT,1558 Goodfellow Road,Robert,44.239583,-72.21828599999999,"529,Brokerage,Roth IRA,Roth 401(k)",148090.60338116786
Wendy,Dennison,Wendy Dennison,224-200-3566,999,1957-05-24,61,2017-12-16,Glendale,AZ,6407 West Monte Cristo Avenue,Cynthia,33.631238,-112.196396,"Roth IRA,Traditional IRA,529,Roth 401(k)",56247.39312859409
Essie,Whetzel,Essie Whetzel,610-179-9093,1000,1975-12-10,42,2017-01-08,Arvada,CO,7550 Kline Drive,Cynthia,39.8342031,-105.1106565,"Brokerage,Traditional IRA",8132.362370773539
James,Moore,James Moore,627-487-4296,1001,1962-08-06,56,2008-01-02,Washington,DC,615 Q Street Northwest,Robert,38.9113118,-77.0206808,Roth IRA,13434.028496969313
Jason,Carillo,Jason Carillo,483-149-0208,1002,1981-03-26,37,2007-02-01,Panama City,FL,2538 East 40th Plaza,Cynthia,30.221455,-85.626834,Roth IRA,5249.354602146427
Timothy,Owen,Timothy Owen,620-558-9325,1003,1970-06-05,48,2008-03-20,Oklahoma City,OK,1265 Southeast 23rd Terrace,Robert,35.4419581,-97.4871617,"Roth IRA,Roth 401(k),Brokerage,Traditional IRA,529",79219.42005586618
Angela,Ball,Angela Ball,615-852-7886,1004,1954-12-10,63,2010-12-12,Montgomery,AL,829 Dunbarton Road,Robert,32.397179,-86.205326,Brokerage,24848.677192146675
Perry,Hulslander,Perry Hulslander,240-252-3807,1005,1988-12-20,29,2005-08-03,Manchester,CT,52 Park Street,Robert,41.770035,-72.523426,"Roth 401(k),Traditional IRA,Brokerage,529",70998.86721716385
Rosa,Cohen,Rosa Cohen,291-948-4289,1006,1987-10-09,31,2009-02-22,Arvada,CO,10262 West 59th Avenue,Cynthia,39.803718,-105.111974,"529,Roth 401(k)",24143.781596618806
Lora,Mccormack,Lora Mccormack,542-136-8313,1007,1977-04-15,41,2004-05-04,Arvada,CO,7622 Vance Drive,Robert,39.835974,-105.079238,"Roth IRA,Brokerage,Traditional IRA",92061.84982452543
